instance,scope,version,variant,seed,source_file,constraint_type,index_0_based,observed_value,operator,limit,slack,satisfied,item_weight,class_setup_weight,items_0_based,classes_0_based,knapsacks_0_based,rule,instance_file
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,134,1,<=,1,0,true,,,,[134],[0],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,135,1,<=,1,0,true,,,,[135],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,136,1,<=,1,0,true,,,,[136],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,137,1,<=,1,0,true,,,,[137],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,138,1,<=,1,0,true,,,,[138],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,139,0,<=,1,1,true,,,,[139],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,140,1,<=,1,0,true,,,,[140],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,141,1,<=,1,0,true,,,,[141],[2],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,142,1,<=,1,0,true,,,,[142],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,143,1,<=,1,0,true,,,,[143],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,144,0,<=,1,1,true,,,,[144],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,145,0,<=,1,1,true,,,,[145],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,146,1,<=,1,0,true,,,,[146],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,147,1,<=,1,0,true,,,,[147],[5],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,148,1,<=,1,0,true,,,,[148],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_1,global,static,full_static,14,runs/full30/tuned2_ext/21_1_s14.json,class_knapsack_limit,149,1,<=,1,0,true,,,,[149],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_1.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,solution_length,,300,equal to,300,0,true,,,,,,The vector contains exactly one value per item: length(solution) = n_items.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,assignment_domain,,0,equal to,0,0,true,,,,,,Noninteger assignments or assignments outside 0..m = 0. Real knapsacks: 0..m-1. m = unassigned.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,0,619,<=,621,2,true,424,195,"[22,29,43,78,92,107,132,150,161,162,183,186,189,207,209,267,283]","[22,29,33,37,43,46,67,78,92,107,132]",[0],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,1,621,<=,621,0,true,358,263,"[1,3,4,14,26,27,36,47,57,69,116,156,185,194,211,213,225,228,232,240,245,246,253,256,266,298]","[1,3,4,14,26,27,36,47,50,52,57,69,98,116]",[1],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,2,614,<=,621,7,true,423,191,"[70,71,84,104,114,123,127,143,182,187,203,230,234,279,287,299]","[61,70,71,84,104,114,123,127,136,143]",[2],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,3,620,<=,621,1,true,380,240,"[11,13,18,24,31,55,79,94,100,105,129,135,155,160,195,212,227,248,257,270,281]","[11,13,18,24,31,40,55,79,94,100,105,129,135]",[3],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,4,616,<=,621,5,true,406,210,"[12,39,54,59,65,82,93,99,115,138,140,144,166,170,171,184,221,235,249,262,271]","[12,39,54,59,65,82,93,99,115,138,140,144]",[4],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,5,621,<=,621,0,true,395,226,"[48,51,63,64,72,73,89,119,122,125,153,168,177,196,214,223,244,251,265,277,296]","[48,51,63,64,72,73,81,89,119,122,125,131]",[5],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,6,620,<=,621,1,true,336,284,"[2,15,35,44,88,117,137,139,147,148,152,180,204,218,222,231,233,252,276,289,290]","[2,15,32,35,44,62,88,106,117,137,139,145,147,148]",[6],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,7,621,<=,621,0,true,374,247,"[0,8,16,17,21,25,30,77,85,87,95,103,110,151,169,175,176,188,198,205,216,236,272,278,288]","[0,8,16,17,21,25,30,77,85,87,95,103,110,120]",[7],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,8,621,<=,621,0,true,409,212,"[6,9,19,28,38,42,45,56,60,111,133,134,146,158,199,200,255,261,295]","[6,9,19,28,38,42,45,56,60,111,133,134,146]",[8],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,knapsack_capacity,9,619,<=,621,2,true,397,222,"[5,20,34,53,58,96,108,118,149,157,172,190,229,237,241,250,269,282,284]","[5,10,20,34,53,58,96,101,108,118,149]",[9],Sum of item weights + setup weight of each present class (once per class) <= capacity.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,0,1,<=,1,0,true,,,,[0],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,1,1,<=,1,0,true,,,,[1],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,2,1,<=,1,0,true,,,,[2],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,3,1,<=,1,0,true,,,,[3],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,4,1,<=,1,0,true,,,,[4],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,5,1,<=,1,0,true,,,,[5],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,6,1,<=,1,0,true,,,,[6],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,7,0,<=,1,1,true,,,,[7],[],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,8,1,<=,1,0,true,,,,[8],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,9,1,<=,1,0,true,,,,[9],[8],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,10,1,<=,1,0,true,,,,[10],[9],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,11,1,<=,1,0,true,,,,[11],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,12,1,<=,1,0,true,,,,[12],[4],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,13,1,<=,1,0,true,,,,[13],[3],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,14,1,<=,1,0,true,,,,[14],[1],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,15,1,<=,1,0,true,,,,[15],[6],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,16,1,<=,1,0,true,,,,[16],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
21_2,global,static,full_static,12,runs/full30/tuned2/21_2_s12.json,class_knapsack_limit,17,1,<=,1,0,true,,,,[17],[7],Number of distinct real knapsacks containing at least one item of the class <= class nr.,instances_and_solutions/instances_and_solutions/instances/large_size/21_2.inc
